session_length,discount,user_id,successful,mean_price,min_price,max_price,mean_rating,min_rating,max_rating,prev_success_ratio,category_Akcesoria_telefoniczne,category_Anteny_RTV,category_Audio,category_Biurowe_urządzenia_wielofunkcyjne,category_Drukarki_i_skanery,category_Gry_PlayStation3,category_Gry_Xbox_360,category_Gry_i_konsole,category_Gry_komputerowe,category_Gry_na_konsole,category_Komputery,category_Monitory,category_Monitory_LCD,category_Odtwarzacze_DVD,category_Odtwarzacze_mp3_i_mp4,category_Okulary_3D,category_Przenośne_audio_i_video,category_Sprzęt_RTV,category_Słuchawki,category_Tablety,category_Tablety_i_akcesoria,category_Telefony_i_akcesoria,category_Telefony_komórkowe,category_Telefony_stacjonarne,category_Telewizory_i_akcesoria,category_Video,category_Zestawy_głośnomówiące,category_Zestawy_słuchawkowe,Gdynia,Kraków,Poznań,Radom,Szczecin,Warszawa,Wrocław
0,0,286,0,99.99,99.99,99.99,0.5,0.5,0.5,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1163,0,286,0,79.78,49.99,139.99,2.55,0.4,4.3,0.4,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1638,0,286,0,114.17,44.99,189.0,1.37,0.2,3.7,0.39,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,1,0,0,0
1083,5,286,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.39,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1598,10,286,0,114.17,44.99,189.0,1.37,0.2,3.7,0.38,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,1,0,0,0
1879,0,286,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.37,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
194,5,286,1,99.99,99.99,99.99,0.5,0.5,0.5,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0
538,20,286,1,165.0,109.0,193.0,0.7,0.1,1.0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
289,15,286,0,217.35,86.28,327.47,2.46,0.9,3.8,0.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
864,10,286,0,114.17,44.99,189.0,1.37,0.2,3.7,0.4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,1,0,0,0
486,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
1241,0,286,0,79.78,49.99,139.99,2.55,0.4,4.3,0.38,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1621,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.38,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,5,286,1,553.0,553.0,553.0,4.7,4.7,4.7,0.37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
647,5,286,1,221.96,86.28,327.47,2.3,0.9,3.8,0.38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0
51,10,286,0,151.0,109.0,193.0,0.55,0.1,1.0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
139,0,286,0,71.85,64.8,78.9,2.5,0.4,4.6,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
541,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
108,0,286,0,151.0,109.0,193.0,0.55,0.1,1.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
2027,15,286,1,84.35,49.99,139.99,2.71,0.4,4.3,0.37,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1899,15,286,1,41.27,17.9,78.9,2.61,0.0,4.7,0.38,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
259,15,286,1,58.97,58.97,58.97,2.7,2.7,2.7,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0
1941,5,286,1,107.88,44.99,189.0,1.4,0.2,3.7,0.39,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,11,0,0,0,0,0,1,0,0,0
137,0,286,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
914,0,286,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1,0,0,0
0,0,286,0,58.97,58.97,58.97,2.7,2.7,2.7,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
423,20,286,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,0,286,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.41,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1422,15,286,0,79.78,49.99,139.99,2.55,0.4,4.3,0.4,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219,0,286,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
1283,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.39,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,286,0,553.0,553.0,553.0,4.7,4.7,4.7,0.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,286,0,99.99,99.99,99.99,0.5,0.5,0.5,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1967,15,286,1,41.27,17.9,78.9,2.61,0.0,4.7,0.38,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260,0,286,1,99.99,99.99,99.99,0.5,0.5,0.5,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0
362,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
1624,0,286,0,114.17,44.99,189.0,1.37,0.2,3.7,0.39,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,1,0,0,0
1151,0,286,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.38,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
400,10,286,1,221.96,86.28,327.47,2.3,0.9,3.8,0.38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0
849,0,286,0,217.35,86.28,327.47,2.46,0.9,3.8,0.39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
1374,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.38,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1062,0,286,0,87.63,59.9,129.0,1.97,0.3,4.5,0.38,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1855,0,286,1,107.88,44.99,189.0,1.4,0.2,3.7,0.38,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,11,0,0,0,0,0,1,0,0,0
1408,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.38,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
537,20,286,1,165.0,109.0,193.0,0.7,0.1,1.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
1426,5,286,0,43.4,17.9,78.9,2.4,0.0,4.7,0.38,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
601,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
1157,0,286,0,87.63,59.9,129.0,1.97,0.3,4.5,0.38,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,0,286,0,71.85,64.8,78.9,2.5,0.4,4.6,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1278,10,286,1,88.87,59.9,129.0,1.93,0.3,4.5,0.37,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,0,286,1,553.0,553.0,553.0,4.7,4.7,4.7,0.38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1159,0,286,0,87.63,59.9,129.0,1.97,0.3,4.5,0.38,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1565,0,286,0,43.4,17.9,78.9,2.4,0.0,4.7,0.38,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108,0,286,0,151.0,109.0,193.0,0.55,0.1,1.0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1109,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.37,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1450,0,286,0,43.4,17.9,78.9,2.4,0.0,4.7,0.37,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
428,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
43,10,286,1,99.99,99.99,99.99,0.5,0.5,0.5,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0
0,0,286,0,99.99,99.99,99.99,0.5,0.5,0.5,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
134,0,286,1,99.99,99.99,99.99,0.5,0.5,0.5,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0
766,5,286,0,217.35,86.28,327.47,2.46,0.9,3.8,0.37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
901,0,286,0,217.35,86.28,327.47,2.46,0.9,3.8,0.37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
588,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
0,0,286,0,58.97,58.97,58.97,2.7,2.7,2.7,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
163,15,286,0,151.0,109.0,193.0,0.55,0.1,1.0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1113,0,286,0,87.63,59.9,129.0,1.97,0.3,4.5,0.35,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1225,15,286,1,221.96,86.28,327.47,2.3,0.9,3.8,0.35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0
724,0,286,0,217.35,86.28,327.47,2.46,0.9,3.8,0.36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
1409,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
998,10,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,10,286,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
1204,0,286,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1108,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.34,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1225,0,286,0,87.63,59.9,129.0,1.97,0.3,4.5,0.34,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1090,0,286,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.34,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300,0,286,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
34,10,286,1,553.0,553.0,553.0,4.7,4.7,4.7,0.33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88,15,286,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
261,20,286,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0
1683,20,286,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,5,286,1,553.0,553.0,553.0,4.7,4.7,4.7,0.34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1225,10,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.34,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77,15,286,1,553.0,553.0,553.0,4.7,4.7,4.7,0.34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1350,10,286,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.34,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1010,0,286,0,43.4,17.9,78.9,2.4,0.0,4.7,0.35,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
321,5,286,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1092,0,286,0,87.63,59.9,129.0,1.97,0.3,4.5,0.35,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1864,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189,0,286,0,71.85,64.8,78.9,2.5,0.4,4.6,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
229,0,286,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
552,10,286,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
1131,20,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.34,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
765,20,286,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0
0,0,286,0,58.97,58.97,58.97,2.7,2.7,2.7,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1862,20,286,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.33,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,0,286,0,71.85,64.8,78.9,2.5,0.4,4.6,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1264,0,286,0,114.17,44.99,189.0,1.37,0.2,3.7,0.33,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,1,0,0,0
0,0,286,0,553.0,553.0,553.0,4.7,4.7,4.7,0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461,0,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
0,0,286,0,99.99,99.99,99.99,0.5,0.5,0.5,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,286,0,99.99,99.99,99.99,0.5,0.5,0.5,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1216,0,286,0,114.17,44.99,189.0,1.37,0.2,3.7,0.32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,1,0,0,0
56,0,286,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
201,0,286,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
1074,0,286,0,114.17,44.99,189.0,1.37,0.2,3.7,0.32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,1,0,0,0
22,15,286,1,99.99,99.99,99.99,0.5,0.5,0.5,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0
202,0,286,0,71.85,64.8,78.9,2.5,0.4,4.6,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114,0,286,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122,15,286,1,69.5,64.8,78.9,3.2,0.4,4.6,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
296,5,286,1,553.0,553.0,553.0,4.7,4.7,4.7,0.32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,0,286,0,151.0,109.0,193.0,0.55,0.1,1.0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1274,15,286,1,41.27,17.9,78.9,2.61,0.0,4.7,0.32,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
549,15,286,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1,0,0,0
1857,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.33,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206,0,286,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0
1794,20,286,1,84.35,49.99,139.99,2.71,0.4,4.3,0.33,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1612,0,286,0,79.78,49.99,139.99,2.55,0.4,4.3,0.33,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,286,0,58.97,58.97,58.97,2.7,2.7,2.7,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,286,0,99.99,99.99,99.99,0.5,0.5,0.5,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1165,0,286,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.32,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
127,0,286,0,71.85,64.8,78.9,2.5,0.4,4.6,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0,286,1,553.0,553.0,553.0,4.7,4.7,4.7,0.32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10,286,0,553.0,553.0,553.0,4.7,4.7,4.7,0.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
411,15,286,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1,0,0,0
597,20,286,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0
1523,15,286,1,84.35,49.99,139.99,2.71,0.4,4.3,0.32,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
